Time,RR interval,HRV,Heart Rate
340.861,0.87,870.0,68.9655172413793
341.686,0.825,825.0,72.72727272727273
342.572,0.886,886.0,67.72009029345372
343.457,0.885,885.0,67.79661016949153
344.341,0.884,884.0,67.87330316742081
345.26,0.919,919.0,65.28835690968444
346.115,0.855,855.0,70.17543859649122
347.031,0.916,916.0,65.50218340611353
347.97,0.939,939.0,63.89776357827476
348.869,0.899,899.0,66.74082313681868
349.771,0.902,902.0,66.51884700665188
350.608,0.837,837.0,71.68458781362008
351.514,0.906,906.0,66.2251655629139
352.406,0.892,892.0,67.26457399103138
353.296,0.89,890.0,67.41573033707866
354.237,0.941,941.0,63.76195536663125
355.132,0.895,895.0,67.0391061452514
356.071,0.939,939.0,63.89776357827476
356.999,0.928,928.0,64.6551724137931
357.882,0.883,883.0,67.95016987542469
358.807,0.925,925.0,64.86486486486486
359.703,0.896,896.0,66.96428571428572
360.572,0.869,869.0,69.04487917146145
361.487,0.915,915.0,65.57377049180327
362.433,0.946,946.0,63.424947145877375
363.376,0.943,943.0,63.62672322375398
364.267,0.891,891.0,67.34006734006734
365.133,0.866,866.0,69.28406466512702
365.954,0.821,821.0,73.0816077953715
366.824,0.87,870.0,68.9655172413793
367.657,0.833,833.0,72.02881152460985
368.534,0.877,877.0,68.41505131128848
369.425,0.891,891.0,67.34006734006734
370.3,0.875,875.0,68.57142857142857
371.208,0.908,908.0,66.07929515418502
372.147,0.939,939.0,63.89776357827476
373.035,0.888,888.0,67.56756756756756
373.984,0.949,949.0,63.224446786090624
374.926,0.942,942.0,63.69426751592356
375.788,0.862,862.0,69.60556844547564
376.725,0.937,937.0,64.03415154749199
377.635,0.91,910.0,65.93406593406593
378.495,0.86,860.0,69.76744186046513
379.417,0.922,922.0,65.07592190889372
380.349,0.932,932.0,64.37768240343347
381.24,0.891,891.0,67.34006734006734
382.114,0.874,874.0,68.64988558352404
383.014,0.9,900.0,66.66666666666667
383.907,0.893,893.0,67.18924972004478
384.803,0.896,896.0,66.96428571428572
385.702,0.899,899.0,66.74082313681868
386.539,0.837,837.0,71.68458781362008
387.433,0.894,894.0,67.11409395973155
388.301,0.868,868.0,69.12442396313365
389.1,0.799,799.0,75.09386733416771
389.979,0.879,879.0,68.25938566552901
390.843,0.864,864.0,69.44444444444444
391.659,0.816,816.0,73.52941176470588
392.558,0.899,899.0,66.74082313681868
393.384,0.826,826.0,72.63922518159806
394.281,0.897,897.0,66.88963210702342
395.134,0.853,853.0,70.33997655334116
395.937,0.803,803.0,74.719800747198
396.771,0.834,834.0,71.94244604316548
397.542,0.771,771.0,77.82101167315176
