Time,RR interval,HRV,Heart Rate
393.02,0.698,698.0,85.95988538681948
393.759,0.739,739.0,81.19079837618403
394.533,0.774,774.0,77.51937984496124
395.27,0.737,737.0,81.4111261872456
395.985,0.715,715.0,83.91608391608392
396.676,0.691,691.0,86.83068017366136
397.322,0.646,646.0,92.87925696594426
397.97,0.648,648.0,92.5925925925926
398.632,0.662,662.0,90.63444108761328
399.278,0.646,646.0,92.87925696594426
399.891,0.613,613.0,97.87928221859708
400.491,0.6,600.0,100.0
401.121,0.63,630.0,95.23809523809524
401.739,0.618,618.0,97.0873786407767
402.467,0.728,728.0,82.41758241758242
403.246,0.779,779.0,77.02182284980745
404.034,0.788,788.0,76.14213197969544
404.772,0.738,738.0,81.30081300813008
405.553,0.781,781.0,76.82458386683739
406.343,0.79,790.0,75.94936708860759
407.154,0.811,811.0,73.98273736128236
407.959,0.805,805.0,74.53416149068322
408.734,0.775,775.0,77.41935483870968
409.511,0.777,777.0,77.22007722007721
410.297,0.786,786.0,76.33587786259542
411.069,0.772,772.0,77.720207253886
411.791,0.722,722.0,83.10249307479225
412.473,0.682,682.0,87.97653958944281
413.128,0.655,655.0,91.6030534351145
413.797,0.669,669.0,89.68609865470852
414.499,0.702,702.0,85.47008547008548
415.235,0.736,736.0,81.52173913043478
415.994,0.759,759.0,79.05138339920948
416.75,0.756,756.0,79.36507936507937
417.487,0.737,737.0,81.4111261872456
418.219,0.732,732.0,81.9672131147541
418.967,0.748,748.0,80.21390374331551
419.714,0.747,747.0,80.32128514056225
420.402,0.688,688.0,87.2093023255814
421.108,0.706,706.0,84.985835694051
421.834,0.726,726.0,82.64462809917356
422.564,0.73,730.0,82.1917808219178
423.284,0.72,720.0,83.33333333333333
423.982,0.698,698.0,85.95988538681948
424.637,0.655,655.0,91.6030534351145
425.292,0.655,655.0,91.6030534351145
425.952,0.66,660.0,90.9090909090909
426.588,0.636,636.0,94.33962264150942
427.246,0.658,658.0,91.1854103343465
427.935,0.689,689.0,87.08272859216257
428.652,0.717,717.0,83.68200836820084
429.344,0.692,692.0,86.70520231213874
430.054,0.71,710.0,84.50704225352113
430.755,0.701,701.0,85.59201141226819
431.443,0.688,688.0,87.2093023255814
432.201,0.758,758.0,79.15567282321899
432.994,0.793,793.0,75.66204287515762
433.758,0.764,764.0,78.53403141361257
434.512,0.754,754.0,79.57559681697613
435.293,0.781,781.0,76.82458386683739
436.066,0.773,773.0,77.61966364812419
436.816,0.75,750.0,80.0
437.565,0.749,749.0,80.1068090787717
438.304,0.739,739.0,81.19079837618403
439.049,0.745,745.0,80.53691275167786
439.785,0.736,736.0,81.52173913043478
440.505,0.72,720.0,83.33333333333333
441.159,0.654,654.0,91.74311926605505
441.776,0.617,617.0,97.2447325769854
442.366,0.59,590.0,101.6949152542373
442.942,0.576,576.0,104.16666666666669
443.524,0.582,582.0,103.09278350515464
444.196,0.672,672.0,89.28571428571428
444.949,0.753,753.0,79.6812749003984
445.745,0.796,796.0,75.37688442211055
446.538,0.793,793.0,75.66204287515762
447.333,0.795,795.0,75.47169811320754
448.114,0.781,781.0,76.82458386683739
448.873,0.759,759.0,79.05138339920948
449.576,0.703,703.0,85.348506401138
450.22,0.644,644.0,93.16770186335404
450.858,0.638,638.0,94.04388714733544
451.505,0.647,647.0,92.7357032457496
452.161,0.656,656.0,91.46341463414636
452.831,0.67,670.0,89.55223880597015
453.506,0.675,675.0,88.88888888888889
454.18,0.674,674.0,89.02077151335311
454.855,0.675,675.0,88.88888888888889
455.486,0.631,631.0,95.08716323296356
456.136,0.65,650.0,92.30769230769228
456.843,0.707,707.0,84.86562942008487
457.624,0.781,781.0,76.82458386683739
458.448,0.824,824.0,72.81553398058253
459.27,0.822,822.0,72.99270072992701
460.085,0.815,815.0,73.61963190184049
460.91,0.825,825.0,72.72727272727273
461.739,0.829,829.0,72.37635705669481
462.552,0.813,813.0,73.80073800738008
463.341,0.789,789.0,76.04562737642584
464.093,0.752,752.0,79.7872340425532
464.809,0.716,716.0,83.79888268156424
465.475,0.666,666.0,90.09009009009009
466.095,0.62,620.0,96.7741935483871
466.735,0.64,640.0,93.75
467.44,0.705,705.0,85.1063829787234
468.232,0.792,792.0,75.75757575757575
469.055,0.823,823.0,72.90400972053463
469.888,0.833,833.0,72.02881152460985
470.684,0.796,796.0,75.37688442211055
471.492,0.808,808.0,74.25742574257426
472.323,0.831,831.0,72.20216606498195
473.151,0.828,828.0,72.46376811594203
473.97,0.819,819.0,73.26007326007327
474.753,0.783,783.0,76.62835249042146
475.549,0.796,796.0,75.37688442211055
476.245,0.696,696.0,86.20689655172414
476.913,0.668,668.0,89.82035928143712
477.534,0.621,621.0,96.61835748792272
478.178,0.644,644.0,93.16770186335404
478.854,0.676,676.0,88.75739644970415
479.546,0.692,692.0,86.70520231213874
480.257,0.711,711.0,84.38818565400844
481.015,0.758,758.0,79.15567282321899
481.788,0.773,773.0,77.61966364812419
482.579,0.791,791.0,75.85335018963337
483.347,0.768,768.0,78.125
484.118,0.771,771.0,77.82101167315176
484.871,0.753,753.0,79.6812749003984
485.616,0.745,745.0,80.53691275167786
486.375,0.759,759.0,79.05138339920948
487.13,0.755,755.0,79.47019867549669
487.874,0.744,744.0,80.64516129032258
488.569,0.695,695.0,86.33093525179856
